date,lat,long,network,net,activity,town_name
2017-08-10,41.92965,1.19831,Yoigo,2G,unknown,la Baronia de Rialb
2017-08-10,41.92944,1.19801,Yoigo,2G,in vehicle,la Baronia de Rialb
2017-08-10,41.9298,1.19861,Yoigo,2G,in vehicle,la Baronia de Rialb
2017-08-10,41.93161,1.19503,Yoigo,2G,in vehicle,la Baronia de Rialb
2017-08-10,41.92922,1.19816,Yoigo,2G,in vehicle,la Baronia de Rialb
2017-08-10,41.93002,1.19875,Yoigo,2G,in vehicle,la Baronia de Rialb
2017-08-10,41.92249,1.19429,Yoigo,2G,in vehicle,Ponts
2017-08-10,41.91736,1.18633,Yoigo,2G,in vehicle,Ponts
2017-08-10,41.75089,1.90827,Movistar,2G,still,Navarcles
2017-08-10,41.74712,1.86214,Movistar,2G,still,Sant Fruitós de Bages
2017-08-10,41.74708,1.86206,Movistar,2G,still,Sant Fruitós de Bages
2017-08-10,41.74676,1.86177,Movistar,2G,still,Sant Fruitós de Bages
2017-08-10,41.74644,1.86189,Movistar,2G,still,Sant Fruitós de Bages
2017-08-10,41.74708,1.86177,Movistar,2G,still,Sant Fruitós de Bages
2017-08-10,41.7466,1.86204,Movistar,2G,still,Sant Fruitós de Bages
2017-08-10,41.93324,1.7627,Movistar,2G,still,Viver i Serrateix
2017-08-10,41.94831,1.78149,Movistar,2G,still,Viver i Serrateix
2017-08-10,41.93324,1.7627,Movistar,2G,still,Viver i Serrateix
2017-08-10,41.9333,1.76256,Movistar,2G,still,Viver i Serrateix
2017-08-10,41.94175,1.77865,Movistar,2G,still,Viver i Serrateix
2017-08-10,41.75171,1.90098,Movistar,2G,tilting,Navarcles
2017-08-10,41.74717,1.86153,Movistar,2G,tilting,Sant Fruitós de Bages
2017-08-10,41.74668,1.86174,Movistar,2G,tilting,Sant Fruitós de Bages
2017-08-10,41.93324,1.7627,Movistar,2G,tilting,Viver i Serrateix
2017-08-10,41.75323,1.90419,Movistar,2G,unknown,Navarcles
2017-08-10,41.74973,1.86168,Movistar,2G,unknown,Sant Fruitós de Bages
2017-08-10,41.9469,1.7786,Movistar,2G,unknown,Viver i Serrateix
2017-08-10,41.93324,1.7627,Movistar,2G,unknown,Viver i Serrateix
2017-08-10,41.9558,1.87885,Movistar,2G,in vehicle,Puig-reig
2017-08-10,41.42919,2.22091,Movistar,2G,in vehicle,Sant Adrià de Besòs
2017-08-10,41.42538,2.21845,Movistar,2G,in vehicle,Sant Adrià de Besòs
2017-08-10,41.74709,1.86151,Movistar,2G,in vehicle,Sant Fruitós de Bages
2017-08-10,41.7521,1.86311,Movistar,2G,in vehicle,Sant Fruitós de Bages
2017-08-10,41.75754,1.86817,Movistar,2G,in vehicle,Sant Fruitós de Bages
2017-08-10,41.64281,2.70307,Movistar,2G,in vehicle,Santa Susanna
2017-08-10,41.63686,2.70893,Movistar,2G,in vehicle,Santa Susanna
2017-08-10,41.63943,2.71984,Movistar,2G,in vehicle,Santa Susanna
2017-08-10,41.93324,1.7627,Movistar,2G,in vehicle,Viver i Serrateix
2017-08-10,41.93324,1.7627,Movistar,2G,in vehicle,Viver i Serrateix
2017-08-10,41.16575,1.02357,Movistar,2G,in vehicle,les Borges del Camp
2017-08-10,41.59648,1.70679,Vodafone,2G,in vehicle,Castellolí
2017-08-10,41.93161,1.19503,Yoigo,3G,tilting,la Baronia de Rialb
2017-08-10,41.93221,1.19662,Yoigo,3G,unknown,la Baronia de Rialb
2017-08-10,41.91339,1.18775,Yoigo,3G,in vehicle,Ponts
2017-08-10,41.21175,0.97522,Orange,3G,still,Alforja
2017-08-10,41.21175,0.97522,Orange,3G,still,Alforja
2017-08-10,41.21173,0.97578,Orange,3G,in vehicle,Alforja
2017-08-10,41.16584,1.02415,Movistar,3G,still,les Borges del Camp
2017-08-10,41.75137,1.9012,Movistar,3G,tilting,Navarcles
2017-08-10,41.85723,1.87261,Movistar,3G,in vehicle,Balsareny
2017-08-10,41.89507,1.86919,Movistar,3G,in vehicle,Navàs
2017-08-10,41.66477,2.74891,Movistar,3G,in vehicle,Palafolls
2017-08-10,41.64095,2.72296,Movistar,3G,in vehicle,Santa Susanna
2017-08-10,41.63642,2.70783,Movistar,3G,in vehicle,Santa Susanna
2017-08-10,41.63745,2.7179,Movistar,3G,in vehicle,Santa Susanna
2017-08-10,41.31656,2.0217,Vodafone,3G,still,Viladecans
2017-08-10,41.31381,2.02214,Vodafone,3G,still,Viladecans
2017-08-10,41.37358,1.1663,Vodafone,3G,still,Montblanc
2017-08-10,41.31703,2.02092,Vodafone,3G,tilting,Viladecans
2017-08-10,41.31531,2.02161,Vodafone,3G,tilting,Viladecans
2017-08-10,41.31635,2.02146,Vodafone,3G,tilting,Viladecans
2017-08-10,41.31417,2.02193,Vodafone,3G,tilting,Viladecans
2017-08-10,41.31568,2.02077,Vodafone,3G,tilting,Viladecans
2017-08-10,41.37664,1.16348,Vodafone,3G,unknown,Montblanc
2017-08-10,41.44522,2.20755,Vodafone,3G,in vehicle,Santa Coloma de Gramenet
2017-08-10,41.89457,3.1452,Vodafone,3G,in vehicle,Mont-ras
2017-08-10,41.89612,2.81036,Vodafone,3G,in vehicle,Riudellots de la Selva
2017-08-10,41.87435,2.62252,Vodafone,3G,in vehicle,Santa Coloma de Farners
2017-08-10,41.51863,1.21783,Eroski Movil,3G,in vehicle,Passanant i Belltall
2017-08-10,41.95245,3.20637,Movistar,4G,still,Begur
2017-08-10,41.95232,3.2078,Movistar,4G,still,Begur
2017-08-10,41.95244,3.20641,Movistar,4G,still,Begur
2017-08-10,41.94847,3.20203,Movistar,4G,still,Begur
2017-08-10,41.28826,2.06957,Movistar,4G,on foot,Sant Boi de Llobregat
2017-08-10,41.38019,2.07623,Movistar,4G,in vehicle,Sant Just Desvern
2017-08-10,41.97247,3.03026,Vodafone,4G,still,la Bisbal d'Empordà
2017-08-10,41.86107,3.13392,Vodafone,4G,still,Palamós
2017-08-10,41.86095,3.13317,Vodafone,4G,still,Palamós
2017-08-10,41.37645,1.16446,Vodafone,4G,on foot,Montblanc
2017-08-10,41.44581,2.20905,Vodafone,4G,tilting,Santa Coloma de Gramenet
2017-08-10,41.45542,2.20615,Vodafone,4G,in vehicle,Santa Coloma de Gramenet
2017-08-10,41.45785,2.20971,Vodafone,4G,in vehicle,Santa Coloma de Gramenet
2017-08-10,41.45207,2.2036,Vodafone,4G,in vehicle,Santa Coloma de Gramenet
2017-08-10,41.45233,2.20429,Vodafone,4G,in vehicle,Santa Coloma de Gramenet
2017-08-10,41.96186,3.03351,Vodafone,4G,in vehicle,la Bisbal d'Empordà
2017-08-10,41.95743,3.04677,Vodafone,4G,in vehicle,la Bisbal d'Empordà
2017-08-10,41.95637,3.03907,Vodafone,4G,in vehicle,la Bisbal d'Empordà
2017-08-10,41.97247,3.02988,Vodafone,4G,in vehicle,la Bisbal d'Empordà
2017-08-10,41.97015,3.03023,Vodafone,4G,in vehicle,la Bisbal d'Empordà
2017-08-10,41.85857,3.09191,Vodafone,4G,in vehicle,Calonge
2017-08-10,41.9732,3.02843,Vodafone,4G,in vehicle,Corçà
2017-08-10,41.89414,3.14529,Vodafone,4G,in vehicle,Mont-ras
2017-08-10,41.93224,3.13629,Vodafone,4G,in vehicle,Palafrugell
2017-08-10,41.86247,3.13066,Vodafone,4G,in vehicle,Palamós
2017-08-10,41.86107,3.13392,Vodafone,4G,in vehicle,Palamós
2017-08-10,41.86145,3.13101,Vodafone,4G,in vehicle,Palamós
2017-08-10,41.8126,2.99584,Vodafone,4G,in vehicle,Santa Cristina d'Aro
2017-08-10,41.6369,1.0087,Vodafone,4G,in vehicle,Bellpuig
2017-08-10,41.26541,1.53039,Vodafone,4G,in vehicle,Banyeres del Penedès
2017-08-10,41.37432,1.16626,Vodafone,4G,in vehicle,Montblanc
2017-08-10,41.37588,1.16454,Vodafone,4G,in vehicle,Montblanc
2017-08-10,41.39149,1.14196,Vodafone,4G,in vehicle,Montblanc
2017-08-10,41.38616,1.16508,Vodafone,4G,in vehicle,Montblanc
2017-08-10,41.38792,1.18779,Vodafone,4G,in vehicle,Montblanc
2017-08-10,41.37132,1.17043,Vodafone,4G,in vehicle,Montblanc
2017-08-10,41.58072,2.56222,Movistar,2G,in vehicle,
2017-08-10,41.55326,2.49402,Movistar,2G,in vehicle,
2017-08-10,41.55091,2.48523,Movistar,2G,in vehicle,
2017-08-10,41.54335,2.46195,Movistar,2G,in vehicle,
2017-08-10,41.57606,2.54538,Movistar,2G,in vehicle,
2017-08-10,41.54746,2.47224,Movistar,2G,in vehicle,
2017-08-10,41.55275,2.49244,Movistar,2G,in vehicle,
2017-08-10,42.43892,1.99919,ETICOM SC,2G,in vehicle,
2017-08-10,41.17782,1.51367,Orange,3G,tilting,
2017-08-10,41.17767,1.5135,Orange,3G,unknown,
2017-08-10,41.06161,1.04367,Jazztel,3G,on foot,
2017-08-10,41.67112,2.79044,Movistar,3G,in vehicle,
2017-08-10,42.43432,1.94344,ETICOM SC,3G,tilting,
2017-08-10,42.43383,1.94304,ETICOM SC,3G,in vehicle,
2017-08-10,42.43345,1.95479,ETICOM SC,3G,in vehicle,
2017-08-10,41.17756,1.51324,Orange,4G,still,
2017-08-10,41.17781,1.51351,Orange,4G,still,
2017-08-10,41.17807,1.51365,Orange,4G,on foot,
2017-08-10,41.17796,1.51371,Orange,4G,tilting,
2017-08-10,41.17752,1.51347,Orange,4G,tilting,
2017-08-10,41.17779,1.51352,Orange,4G,tilting,
2017-08-10,41.17772,1.51346,Orange,4G,tilting,
2017-08-10,41.1777,1.51348,Orange,4G,tilting,
2017-08-10,41.17785,1.51363,Orange,4G,tilting,
2017-08-10,41.17818,1.51353,Orange,4G,unknown,
2017-08-10,41.17821,1.51371,Orange,4G,in vehicle,
2017-08-10,41.17768,1.51374,Orange,4G,in vehicle,
2017-08-10,41.0641,1.05794,Jazztel,4G,on foot,
2017-08-10,41.06582,1.06222,Jazztel,4G,on foot,
2017-08-10,41.06377,1.0472,Jazztel,4G,on foot,
2017-08-10,41.06436,1.05579,Jazztel,4G,on foot,
2017-08-10,41.06463,1.05003,Jazztel,4G,on foot,
2017-08-10,41.06592,1.06122,Jazztel,4G,on foot,
2017-08-10,41.06449,1.0539,Jazztel,4G,on foot,
2017-08-10,41.06541,1.06047,Jazztel,4G,on foot,
2017-08-10,41.06479,1.05183,Jazztel,4G,on foot,
2017-08-10,41.06446,1.05732,Jazztel,4G,on foot,
2017-08-10,41.06549,1.06124,Jazztel,4G,unknown,
2017-08-10,41.06478,1.04974,Jazztel,4G,unknown,
2017-08-10,41.20079,1.67945,Movistar,4G,still,
2017-08-10,41.20071,1.67925,Movistar,4G,on foot,
2017-08-10,41.48092,2.32803,Movistar,4G,on foot,
2017-08-10,41.20072,1.67976,Movistar,4G,on foot,
2017-08-10,41.20244,1.68259,Movistar,4G,on foot,
2017-08-10,41.20076,1.67946,Movistar,4G,on foot,
2017-08-10,41.20051,1.67879,Movistar,4G,on foot,
2017-08-10,41.20161,1.68106,Movistar,4G,on foot,
2017-08-10,41.20031,1.67877,Movistar,4G,on foot,
2017-08-10,41.48198,2.33053,Movistar,4G,on foot,
2017-08-10,41.6709,2.79045,Movistar,4G,on foot,
2017-08-10,41.20233,1.68219,Movistar,4G,on foot,
2017-08-10,41.20046,1.6789,Movistar,4G,on foot,
2017-08-10,41.20174,1.6809,Movistar,4G,on foot,
2017-08-10,41.20261,1.68247,Movistar,4G,on foot,
2017-08-10,41.20035,1.67875,Movistar,4G,on foot,
2017-08-10,41.2008,1.67907,Movistar,4G,on foot,
2017-08-10,41.20189,1.6813,Movistar,4G,on foot,
2017-08-10,41.67136,2.79054,Movistar,4G,on foot,
2017-08-10,41.20047,1.67883,Movistar,4G,on foot,
2017-08-10,41.47637,2.30799,Movistar,4G,tilting,
2017-08-10,41.67087,2.79025,Movistar,4G,tilting,
2017-08-10,41.67086,2.78987,Movistar,4G,tilting,
2017-08-10,41.20081,1.67946,Movistar,4G,tilting,
2017-08-10,41.20103,1.67985,Movistar,4G,tilting,
2017-08-10,41.48078,2.32749,Movistar,4G,unknown,
2017-08-10,41.4831,2.33713,Movistar,4G,in vehicle,
2017-08-10,41.28173,2.08803,Movistar,4G,in vehicle,
2017-08-10,41.4771,2.30993,Movistar,4G,in vehicle,
2017-08-10,41.21189,1.71539,Movistar,4G,in vehicle,
2017-08-10,41.67094,2.79049,Movistar,4G,in vehicle,
2017-08-10,41.4822,2.3329,Movistar,4G,in vehicle,
2017-08-10,41.48141,2.3291,Movistar,4G,on foot,
2017-08-10,41.48133,2.32885,Movistar,4G,on foot,
2017-08-10,41.48052,2.32738,Movistar,4G,on foot,
2017-08-10,41.48096,2.32798,Movistar,4G,on foot,
2017-08-10,41.48087,2.32768,Movistar,4G,on foot,
2017-08-10,42.44372,2.01105,ETICOM SC,4G,in vehicle,
2017-08-10,42.44978,2.02671,ETICOM SC,4G,in vehicle,
2017-08-10,41.48898,2.3589,Vodafone,4G,still,
2017-08-10,41.48601,2.34791,Vodafone,4G,still,
2017-08-10,41.78113,3.03232,Vodafone,4G,in vehicle,
2017-08-10,41.67549,2.80021,Movistar,2G,still,
2017-08-10,41.67532,2.80057,Movistar,2G,still,
2017-08-10,41.67537,2.79727,Movistar,2G,still,
2017-08-10,41.67526,2.80015,Movistar,2G,still,
2017-08-10,41.67398,2.79688,Movistar,2G,still,
2017-08-10,41.67585,2.79914,Movistar,2G,still,
2017-08-10,41.67592,2.79943,Movistar,2G,still,
2017-08-10,41.67354,2.79635,Movistar,2G,on foot,
2017-08-10,41.67421,2.79548,Movistar,2G,on foot,
2017-08-10,41.67403,2.79688,Movistar,2G,on foot,
2017-08-10,41.67409,2.79679,Movistar,2G,on foot,
2017-08-10,41.67429,2.79545,Movistar,2G,unknown,
2017-08-10,41.37637,2.1805,Movistar,2G,in vehicle,
2017-08-10,41.67421,2.79545,Movistar,3G,still,
2017-08-10,41.67526,2.801,Movistar,3G,still,
2017-08-10,41.67403,2.79541,Movistar,3G,still,
2017-08-10,41.67402,2.79684,Movistar,3G,still,
2017-08-10,41.67516,2.80023,Movistar,3G,still,
2017-08-10,41.67559,2.79734,Movistar,3G,still,
2017-08-10,41.67586,2.79909,Movistar,3G,still,
2017-08-10,41.67526,2.80015,Movistar,3G,still,
2017-08-10,41.67402,2.79684,Movistar,3G,on foot,
2017-08-10,41.67409,2.79679,Movistar,3G,on foot,
2017-08-10,41.67537,2.79727,Movistar,3G,on foot,
2017-08-10,41.67478,2.79672,Movistar,3G,on foot,
2017-08-10,41.67461,2.79801,Movistar,3G,on foot,
2017-08-10,41.67543,2.79996,Movistar,3G,on foot,
2017-08-10,41.67424,2.7955,Movistar,3G,on foot,
2017-08-10,41.67537,2.79727,Movistar,3G,tilting,
2017-08-10,41.67459,2.79801,Movistar,3G,tilting,
2017-08-10,41.67557,2.80027,Movistar,3G,unknown,
2017-08-10,41.67537,2.79727,Movistar,3G,unknown,
2017-08-10,41.67398,2.79688,Movistar,3G,unknown,
2017-08-10,41.93311,2.24529,Movistar,2G,still,Vic
2017-08-10,41.93269,2.24511,Movistar,2G,in vehicle,Vic
2017-08-10,41.93,2.23012,Movistar,2G,in vehicle,Vic
2017-08-10,41.91206,2.24671,Movistar,2G,in vehicle,Vic
2017-08-10,41.91446,2.24069,Movistar,2G,in vehicle,Vic
2017-08-10,41.92423,2.2335,Movistar,2G,in vehicle,Vic
2017-08-10,41.9333,2.24502,Movistar,3G,still,Vic
2017-08-10,41.93308,2.24482,Movistar,3G,still,Vic
2017-08-10,41.93384,2.24478,Movistar,3G,on foot,Vic
2017-08-10,41.93499,2.24013,Movistar,3G,on foot,Vic
2017-08-10,41.93329,2.24495,Movistar,3G,on foot,Vic
2017-08-10,41.93409,2.24337,Movistar,3G,on foot,Vic
2017-08-10,41.94077,2.25589,Movistar,3G,tilting,Vic
2017-08-10,41.94555,2.25862,Movistar,3G,tilting,Vic
2017-08-10,41.93387,2.24967,Movistar,3G,tilting,Vic
2017-08-10,41.94338,2.25441,Movistar,3G,in vehicle,Vic
2017-08-10,41.94111,2.25541,Movistar,3G,in vehicle,Vic
2017-08-10,41.94418,2.25849,Movistar,3G,in vehicle,Vic
2017-08-10,41.93764,2.25274,Movistar,3G,on bicycle,Vic
2017-08-10,41.93755,2.24338,Movistar,4G,in vehicle,Vic
2017-08-10,41.9311,2.24476,Movistar,4G,in vehicle,Vic
2017-08-10,41.93313,2.21303,Vodafone,4G,in vehicle,Vic
2017-08-10,41.95959,2.28128,Vodafone,4G,in vehicle,Vic
2017-08-10,41.92148,2.25831,Orange,3G,still,Vic
2017-08-10,41.91995,2.25839,Orange,3G,still,Vic
2017-08-10,41.92678,2.25538,Orange,3G,tilting,Vic
2017-08-10,41.92557,2.25409,Orange,3G,tilting,Vic
2017-08-10,41.92649,2.25944,Orange,3G,tilting,Vic
2017-08-10,41.92897,2.25066,Orange,3G,in vehicle,Vic
2017-08-10,41.93138,2.25582,Orange,3G,in vehicle,Vic
2017-08-10,41.93062,2.25322,Orange,3G,in vehicle,Vic
2017-08-10,41.93011,2.26126,Orange,3G,in vehicle,Vic
2017-08-10,41.93087,2.25899,Orange,3G,in vehicle,Vic
2017-08-10,41.93071,2.26036,Orange,3G,in vehicle,Vic
2017-08-10,41.92854,2.25193,Orange,3G,in vehicle,Vic
2017-08-10,41.92035,2.25879,Orange,3G,in vehicle,Vic
2017-08-10,41.92017,2.25703,Orange,4G,still,Vic
2017-08-10,41.92192,2.25963,Orange,4G,tilting,Vic
2017-08-10,41.92069,2.25985,Orange,4G,tilting,Vic
2017-08-10,41.92167,2.25679,Orange,4G,tilting,Vic
2017-08-10,41.92814,2.25115,Orange,4G,tilting,Vic
2017-08-10,41.92865,2.2498,Orange,4G,tilting,Vic
2017-08-10,41.91965,2.25806,Orange,4G,unknown,Vic
2017-08-10,41.92887,2.24951,Orange,4G,unknown,Vic
2017-08-10,41.92133,2.25869,Orange,4G,in vehicle,Vic
2017-08-10,41.92692,2.25506,Orange,4G,in vehicle,Vic
2017-08-10,41.92094,2.25719,Orange,4G,in vehicle,Vic
2017-08-10,41.92279,2.25534,Orange,4G,in vehicle,Vic
2017-08-10,41.92752,2.25302,Orange,4G,in vehicle,Vic
2017-08-10,41.91966,2.25682,Orange,4G,in vehicle,Vic
2017-08-10,41.92193,2.25473,Orange,4G,in vehicle,Vic
2017-08-10,41.92887,2.25005,Orange,4G,in vehicle,Vic
2017-08-10,41.92425,2.25528,Orange,4G,in vehicle,Vic
2017-08-10,42.19442,2.50108,Movistar,2G,still,Olot
2017-08-10,42.19354,2.50112,Movistar,2G,still,Olot
2017-08-10,42.19487,2.5013,Movistar,2G,still,Olot
2017-08-10,42.19283,2.5002,Movistar,2G,still,Olot
2017-08-10,42.19107,2.50415,Movistar,2G,on foot,Olot
2017-08-10,42.19435,2.50051,Movistar,2G,on foot,Olot
2017-08-10,42.194,2.50084,Movistar,2G,on foot,Olot
2017-08-10,42.19456,2.50174,Movistar,2G,tilting,Olot
2017-08-10,42.1946,2.50117,Movistar,2G,tilting,Olot
2017-08-10,42.19443,2.50098,Movistar,2G,tilting,Olot
2017-08-10,42.19465,2.50079,Movistar,2G,tilting,Olot
2017-08-10,42.16891,2.477,Movistar,2G,tilting,Olot
2017-08-10,42.19437,2.50122,Movistar,2G,tilting,Olot
2017-08-10,42.18197,2.49694,Movistar,2G,tilting,Olot
2017-08-10,42.19494,2.50105,Movistar,2G,tilting,Olot
2017-08-10,42.19476,2.49991,Movistar,2G,tilting,Olot
2017-08-10,42.18652,2.49812,Movistar,2G,tilting,Olot
2017-08-10,42.19383,2.50032,Movistar,2G,tilting,Olot
2017-08-10,42.19461,2.49998,Movistar,2G,tilting,Olot
2017-08-10,42.19463,2.50106,Movistar,2G,tilting,Olot
2017-08-10,42.18904,2.50064,Movistar,2G,tilting,Olot
2017-08-10,42.19464,2.50089,Movistar,2G,tilting,Olot
2017-08-10,42.19464,2.50105,Movistar,2G,tilting,Olot
2017-08-10,42.19433,2.50103,Movistar,2G,tilting,Olot
2017-08-10,42.19466,2.50093,Movistar,2G,tilting,Olot
2017-08-10,42.17933,2.48769,Movistar,2G,tilting,Olot
2017-08-10,42.19414,2.5018,Movistar,2G,tilting,Olot
2017-08-10,42.19503,2.50159,Movistar,2G,tilting,Olot
2017-08-10,42.19472,2.49982,Movistar,2G,tilting,Olot
2017-08-10,42.19487,2.50101,Movistar,2G,tilting,Olot
2017-08-10,42.19477,2.50106,Movistar,2G,unknown,Olot
2017-08-10,42.19087,2.5019,Movistar,2G,unknown,Olot
2017-08-10,42.18263,2.46763,Movistar,2G,in vehicle,Olot
2017-08-10,42.1834,2.46027,Movistar,2G,in vehicle,Olot
2017-08-10,42.18464,2.45717,Movistar,2G,in vehicle,Olot
2017-08-10,42.19006,2.47806,Movistar,2G,in vehicle,Olot
2017-08-10,42.18389,2.47724,Movistar,2G,in vehicle,Olot
2017-08-10,42.17792,2.48359,Movistar,2G,in vehicle,Olot
2017-08-10,42.1943,2.50078,Movistar,2G,in vehicle,Olot
2017-08-10,42.18306,2.47335,Movistar,2G,in vehicle,Olot
2017-08-10,42.17949,2.48304,Movistar,2G,in vehicle,Olot
2017-08-10,42.18792,2.47956,Movistar,2G,in vehicle,Olot
2017-08-10,42.17488,2.48105,Movistar,2G,in vehicle,Olot
2017-08-10,42.19434,2.50138,Movistar,2G,in vehicle,Olot
2017-08-10,42.18064,2.48227,Movistar,2G,in vehicle,Olot
2017-08-10,42.18172,2.46794,Movistar,2G,in vehicle,Olot
2017-08-10,42.18309,2.46289,Movistar,2G,in vehicle,Olot
2017-08-10,42.1787,2.4842,Movistar,2G,in vehicle,Olot
2017-08-10,42.1838,2.46936,Movistar,2G,in vehicle,Olot
2017-08-10,42.18388,2.47966,Movistar,2G,in vehicle,Olot
2017-08-10,42.19469,2.50105,Movistar,2G,in vehicle,Olot
2017-08-10,42.16733,2.48182,Movistar,2G,in vehicle,Olot
2017-08-10,42.18382,2.47435,Movistar,2G,in vehicle,Olot
2017-08-10,42.1721,2.48559,Movistar,2G,in vehicle,Olot
2017-08-10,42.18369,2.47207,Movistar,2G,in vehicle,Olot
2017-08-10,42.18378,2.48163,Movistar,2G,in vehicle,Olot
2017-08-10,42.17713,2.49438,Movistar,2G,in vehicle,Olot
2017-08-10,42.17519,2.48899,Movistar,2G,in vehicle,Olot
2017-08-10,42.17826,2.48122,Movistar,2G,in vehicle,Olot
2017-08-10,42.19449,2.50068,Movistar,2G,in vehicle,Olot
2017-08-10,42.18273,2.48126,Movistar,2G,in vehicle,Olot
2017-08-10,42.1828,2.47241,Movistar,2G,in vehicle,Olot
2017-08-10,42.18787,2.499,Movistar,2G,in vehicle,Olot
2017-08-10,42.18241,2.48123,Movistar,2G,in vehicle,Olot
2017-08-10,42.16754,2.47968,Movistar,2G,in vehicle,Olot
2017-08-10,42.18324,2.48064,Movistar,2G,in vehicle,Olot
2017-08-10,42.17935,2.49426,Movistar,2G,in vehicle,Olot
2017-08-10,42.19235,2.5002,Movistar,2G,in vehicle,Olot
2017-08-10,42.18637,2.45453,Movistar,2G,in vehicle,Olot
2017-08-10,42.16637,2.47362,Movistar,2G,in vehicle,Olot
2017-08-10,42.16734,2.47681,Movistar,2G,in vehicle,Olot
2017-08-10,42.17095,2.47827,Movistar,2G,in vehicle,Olot
2017-08-10,42.18149,2.46675,Movistar,2G,in vehicle,Olot
2017-08-10,42.18035,2.48255,Movistar,2G,in vehicle,Olot
2017-08-10,42.18314,2.4798,Movistar,2G,in vehicle,Olot
2017-08-10,42.2043,2.49662,Orange,3G,still,Olot
2017-08-10,42.18838,2.46787,Orange,3G,still,Olot
2017-08-10,42.188,2.46765,Orange,3G,still,Olot
2017-08-10,42.20452,2.49605,Orange,3G,on foot,Olot
2017-08-10,42.20472,2.49644,Orange,3G,tilting,Olot
2017-08-10,42.20415,2.49672,Orange,3G,tilting,Olot
2017-08-10,42.19755,2.49918,Orange,3G,tilting,Olot
2017-08-10,42.20421,2.49654,Orange,3G,tilting,Olot
2017-08-10,42.20425,2.49677,Orange,3G,tilting,Olot
2017-08-10,42.20421,2.49643,Orange,3G,tilting,Olot
2017-08-10,42.20409,2.49674,Orange,3G,tilting,Olot
2017-08-10,42.20429,2.49675,Orange,3G,tilting,Olot
2017-08-10,42.20424,2.49647,Orange,3G,tilting,Olot
2017-08-10,42.20427,2.49663,Orange,3G,tilting,Olot
2017-08-10,42.2041,2.4966,Orange,3G,tilting,Olot
2017-08-10,42.20404,2.49708,Orange,3G,unknown,Olot
2017-08-10,42.20415,2.49668,Orange,3G,unknown,Olot
2017-08-10,42.20428,2.49648,Orange,3G,unknown,Olot
2017-08-10,42.20375,2.49679,Orange,3G,in vehicle,Olot
2017-08-10,42.18826,2.46756,Orange,3G,in vehicle,Olot
2017-08-10,42.18777,2.46727,Orange,3G,in vehicle,Olot
2017-08-10,42.18833,2.46776,Orange,3G,in vehicle,Olot
2017-08-10,42.20385,2.49661,Orange,3G,in vehicle,Olot
2017-08-10,42.20421,2.49645,Orange,3G,in vehicle,Olot
2017-08-10,42.20386,2.49667,Orange,3G,in vehicle,Olot
2017-08-10,42.18666,2.48028,Orange,3G,in vehicle,Olot
2017-08-10,42.18685,2.48021,Orange,3G,in vehicle,Olot
2017-08-10,42.18812,2.46754,Orange,3G,in vehicle,Olot
2017-08-10,42.17356,2.47613,Orange,3G,still,Olot
2017-08-10,42.16835,2.47403,Orange,3G,unknown,Olot
2017-08-10,42.1695,2.4751,Orange,3G,in vehicle,Olot
2017-08-10,42.17306,2.47498,Orange,3G,in vehicle,Olot
2017-08-10,42.17178,2.47699,Orange,3G,in vehicle,Olot
2017-08-10,42.16628,2.47341,Orange,3G,in vehicle,Olot
2017-08-10,42.17349,2.47644,Orange,3G,in vehicle,Olot
2017-08-10,42.19099,2.50161,Movistar,3G,tilting,Olot
2017-08-10,42.19091,2.50262,Movistar,3G,tilting,Olot
2017-08-10,42.20404,2.49677,Orange,4G,still,Olot
2017-08-10,42.18791,2.46768,Orange,4G,still,Olot
2017-08-10,42.18819,2.46767,Orange,4G,still,Olot
2017-08-10,42.18754,2.46682,Orange,4G,still,Olot
2017-08-10,42.20433,2.49663,Orange,4G,still,Olot
2017-08-10,42.19295,2.48651,Orange,4G,still,Olot
2017-08-10,42.18797,2.46765,Orange,4G,still,Olot
2017-08-10,42.20397,2.49669,Orange,4G,still,Olot
2017-08-10,42.18839,2.46797,Orange,4G,still,Olot
2017-08-10,42.18833,2.4677,Orange,4G,still,Olot
2017-08-10,42.20431,2.49671,Orange,4G,still,Olot
2017-08-10,42.20424,2.49669,Orange,4G,still,Olot
2017-08-10,42.20432,2.49599,Orange,4G,still,Olot
2017-08-10,42.19321,2.48653,Orange,4G,on foot,Olot
2017-08-10,42.18759,2.46743,Orange,4G,on foot,Olot
2017-08-10,42.19313,2.48635,Orange,4G,on foot,Olot
2017-08-10,42.19319,2.48624,Orange,4G,on foot,Olot
2017-08-10,42.20408,2.49671,Orange,4G,on foot,Olot
2017-08-10,42.18827,2.46744,Orange,4G,on foot,Olot
2017-08-10,42.18768,2.46718,Orange,4G,on foot,Olot
2017-08-10,42.19296,2.48593,Orange,4G,on foot,Olot
2017-08-10,42.1886,2.46807,Orange,4G,on foot,Olot
2017-08-10,42.18848,2.46754,Orange,4G,tilting,Olot
2017-08-10,42.18813,2.46787,Orange,4G,tilting,Olot
2017-08-10,42.20418,2.49667,Orange,4G,tilting,Olot
2017-08-10,42.1901,2.4778,Orange,4G,tilting,Olot
2017-08-10,42.19049,2.5051,Orange,4G,tilting,Olot
2017-08-10,42.20422,2.49676,Orange,4G,tilting,Olot
2017-08-10,42.18833,2.46679,Orange,4G,tilting,Olot
